team,wcyear,opponent,GF,GA,possession_number,shot,goal,wentback,timediff,players_behind,possess,Short,Medium,Long,No_passes,champion,round,goaldiff,,timediff,players_behind,passes
France,2014,Ecuador,0,0,90,F,F,T,9,7,F,1,2,0,F,F,G,0,,,,3
France,2014,Germany,0,1,34,T,F,F,9,7,F,2,1,0,F,F,QF,-1,,,,3
France,2014,Germany,0,1,52,F,F,F,9,7,F,0,2,0,F,F,QF,-1,,,,2
France,2018,Uruguay,2,0,11,F,F,T,9,7,F,0,2,0,F,T,QF,2,,,,2
Germany,2010,Ghana,1,0,55,F,F,F,9,7,T,0,1,0,F,F,G,1,,,,1
Germany,2010,Serbia,0,1,57,F,F,T,9,7,T,2,2,0,F,F,G,-1,,,,4
Germany,2010,Serbia,0,1,74,F,F,F,9,7,T,0,1,1,F,F,G,-1,,,,2
Germany,2010,Uruguay,3,2,47,F,F,F,9,7,T,1,1,0,F,F,TPP,1,,,,2
Germany,2014,Argentina,1,0,50,F,F,T,9,7,T,1,1,0,F,T,F,1,,,,2
Germany,2014,Argentina,1,0,82,F,F,T,9,7,T,1,1,0,F,T,F,1,,,,2
Germany,2014,Brazil,7,1,47,F,F,F,9,7,T,2,2,0,F,T,SF,6,,,,4
Germany,2014,US,1,0,18,F,F,T,9,7,T,2,3,0,F,T,G,1,,,,5
Germany,2014,US,1,0,43,F,F,T,9,7,T,2,1,0,F,T,G,1,,,,3
Germany,2018,Mexico,0,1,3,F,F,T,9,7,T,0,2,0,F,F,G,-1,,,,2
Germany,2018,Sweden,2,1,21,F,F,T,9,7,T,0,1,1,F,F,G,1,,,,2
Germany,2018,Sweden,2,1,96,F,F,T,9,7,T,1,3,0,F,F,G,1,,,,4
Spain,2010,Chile,2,1,97,F,F,T,9,7,T,4,2,0,F,T,G,1,,,,6
Spain,2010,Honduras,2,0,12,T,F,F,9,7,T,1,1,0,F,T,G,2,,,,2
Spain,2010,Honduras,2,0,93,F,F,F,9,7,T,4,1,0,F,T,G,2,,,,5
Spain,2010,Netherlands,1,0,83,F,F,F,9,7,T,1,2,0,F,T,F,1,,,,3
Spain,2010,Switzerland,0,1,98,F,F,F,9,7,T,2,2,0,F,T,G,-1,,,,4
Spain,2014,Netherlands,1,5,39,F,F,F,9,7,T,5,2,0,F,F,G,-4,,,,7
Spain,2018,Iran,1,0,56,NA,F,F,9,7,T,1,1,0,F,F,G,1,,,,2
Spain,2018,Russia,1,1,67,F,F,F,9,7,T,3,2,0,F,F,S,0,,,,5
France,2014,Ecuador,0,0,53,F,F,T,9,8,F,1,0,0,F,F,G,0,,,,1
France,2014,Ecuador,0,0,64,T,F,F,9,8,F,4,1,0,F,F,G,0,,,,5
France,2014,Ecuador,0,0,84,F,F,F,9,8,F,2,1,0,F,F,G,0,,,,3
France,2014,Honduras,3,0,52,F,F,T,9,8,F,2,2,0,F,F,G,3,,,,4
France,2014,Honduras,3,0,58,T,F,F,9,8,F,3,2,0,F,F,G,3,,,,5
France,2018,Australia,2,1,74,F,F,T,9,8,F,3,1,0,F,T,G,1,,,,4
Germany,2010,Australia,4,0,14,F,F,F,9,8,T,2,0,0,F,F,G,4,,,,2
Germany,2010,Ghana,1,0,66,T,T,F,9,8,T,2,2,0,F,F,G,1,,,,4
Germany,2010,Serbia,0,1,14,F,F,T,9,8,T,2,1,0,F,F,G,-1,,,,3
Germany,2010,Uruguay,3,2,39,F,F,F,9,8,T,1,1,0,F,F,TPP,1,,,,2
Germany,2014,Argentina,1,0,28,F,F,T,9,8,T,3,1,0,F,T,F,1,,,,4
Germany,2014,Ghana,2,2,91,F,F,F,9,8,T,3,0,0,F,T,G,0,,,,3
Germany,2014,US,1,0,56,F,F,F,9,8,T,1,2,0,F,T,G,1,,,,3
Germany,2014,US,1,0,63,F,F,F,9,8,T,3,2,0,F,T,G,1,,,,5
Germany,2018,Korea,0,2,53,F,F,F,9,8,T,1,1,0,F,F,G,-2,,,,2
Germany,2018,Korea,0,2,60,F,F,F,9,8,T,1,1,0,F,F,G,-2,,,,2
Germany,2018,Korea,0,2,82,F,F,T,9,8,T,1,1,0,F,F,G,-2,,,,2
Germany,2018,Mexico,0,1,42,F,F,F,9,8,T,1,0,1,F,F,G,-1,,,,2
Spain,2010,Germany,1,0,70,F,F,F,9,8,T,0,3,0,F,T,SF,1,,,,3
Spain,2010,Honduras,2,0,18,F,F,F,9,8,T,2,1,0,F,T,G,2,,,,3
Spain,2010,Portugal,1,0,48,F,F,F,9,8,T,3,1,0,F,T,S,1,,,,4
Spain,2014,Chile,0,2,49,F,F,F,9,8,T,3,1,0,F,F,G,-2,,,,4
Spain,2018,Iran,1,0,89,F,F,F,9,8,T,5,2,0,F,F,G,1,,,,7
Spain,2018,Portugal,3,3,18,F,F,T,9,8,T,4,2,0,F,F,G,0,,,,6
Spain,2018,Portugal,3,3,44,F,F,T,9,8,T,2,2,0,F,F,G,0,,,,4
Spain,2018,Portugal,3,3,85,T,F,F,9,8,T,5,1,0,F,F,G,0,,,,6
Spain,2018,Russia,1,1,102,F,F,F,9,8,T,2,1,0,F,F,S,0,,,,3
France,2014,Ecuador,0,0,25,F,F,T,9,9,F,3,2,0,F,F,G,0,,,,5
France,2014,Ecuador,0,0,26,F,F,F,9,9,F,1,2,0,F,F,G,0,,,,3
France,2014,Honduras,3,0,37,F,F,F,9,9,F,3,1,0,F,F,G,3,,,,4
France,2014,Honduras,3,0,90,F,F,F,9,9,F,2,2,0,F,F,G,3,,,,4
France,2018,Argentina,4,3,29,F,F,T,9,9,F,2,2,0,F,T,S,1,,,,4
France,2018,Argentina,4,3,41,T,F,F,9,9,F,0,2,0,F,T,S,1,,,,2
France,2018,Peru,1,0,40,F,F,T,9,9,F,2,2,0,F,T,G,1,,,,4
Germany,2010,Spain,0,1,71,F,F,F,9,9,T,1,1,0,F,F,SF,-1,,,,2
Germany,2014,Algeria,2,1,30,F,F,T,9,9,T,2,2,0,F,T,S,1,,,,4
Germany,2014,Argentina,1,0,19,F,F,F,9,9,T,2,2,0,F,T,F,1,,,,4
Germany,2014,Ghana,2,2,29,F,F,T,9,9,T,1,2,0,F,T,G,0,,,,3
Germany,2014,Ghana,2,2,56,F,F,F,9,9,T,2,1,0,F,T,G,0,,,,3
Germany,2014,Ghana,2,2,77,F,F,F,9,9,T,5,2,0,F,T,G,0,,,,7
Germany,2014,US,1,0,7,F,F,F,9,9,T,1,1,0,F,T,G,1,,,,2
Germany,2018,Korea,0,2,78,F,F,T,9,9,T,2,3,0,F,F,G,-2,,,,5
Germany,2018,Korea,0,2,85,F,F,F,9,9,T,3,1,0,F,F,G,-2,,,,4
Spain,2010,Germany,1,0,29,F,F,F,9,9,T,2,2,0,F,T,SF,1,,,,4
Spain,2010,Switzerland,0,1,74,T,F,F,9,9,T,1,1,0,F,T,G,-1,,,,2
Spain,2010,Switzerland,0,1,82,F,F,F,9,9,T,1,3,0,F,T,G,-1,,,,4
Spain,2014,Netherlands,1,5,24,F,F,T,9,9,T,2,2,0,F,F,G,-4,,,,4
Spain,2018,Iran,1,0,55,NA,F,F,9,9,T,3,1,0,F,F,G,1,,,,4
Spain,2018,Portugal,3,3,38,F,F,T,9,9,T,3,2,0,F,F,G,0,,,,5
Spain,2018,Russia,1,1,97,F,F,T,9,9,T,1,1,0,F,F,S,0,,,,2
Spain,2018,Russia,1,1,122,F,F,T,9,9,T,2,1,0,F,F,S,0,,,,3
Spain,2018,Russia,1,1,193,F,F,T,9,9,T,1,2,0,F,F,S,0,,,,3
Germany,2010,Serbia,0,1,18,F,F,T,9,10,T,1,1,0,F,F,G,-1,,,,2
Germany,2018,Mexico,0,1,100,F,F,F,9,10,T,2,1,0,F,F,G,-1,,,,3
Germany,2018,Mexico,0,1,101,F,F,F,9,10,T,2,1,1,F,F,G,-1,,,,4
Germany,2018,Sweden,2,1,72,F,F,F,9,10,T,1,2,0,F,F,G,1,,,,3
Germany,2018,Sweden,2,1,84,F,F,T,9,10,T,2,1,0,F,F,G,1,,,,3
Germany,2018,Sweden,2,1,94,F,F,F,9,10,T,2,1,0,F,F,G,1,,,,3
Spain,2018,Iran,1,0,22,NA,F,T,9,10,T,0,1,1,F,F,G,1,,,,2
Spain,2018,Iran,1,0,27,NA,F,F,9,10,T,1,1,0,F,F,G,1,,,,2
Spain,2018,Russia,1,1,2,F,F,F,9,10,T,1,3,0,F,F,S,0,,,,4
Spain,2018,Russia,1,1,139,F,F,T,9,10,T,1,1,0,F,F,S,0,,,,2
France,2018,Croatia,4,2,4,F,F,F,10,1,F,3,2,0,F,T,F,2,,,,5
France,2018,Denmark,0,0,95,F,F,F,10,2,F,1,1,1,F,T,G,0,,,,3
Germany,2010,Serbia,0,1,16,F,F,F,10,2,T,0,1,1,F,F,G,-1,,,,2
Germany,2014,Brazil,7,1,18,F,F,F,10,2,T,4,4,0,F,T,SF,6,,,,8
Germany,2014,Brazil,7,1,60,F,F,F,10,2,T,0,4,0,F,T,SF,6,,,,4
Germany,2010,England,4,1,65,F,F,F,10,3,T,0,0,1,F,F,S,3,,,,1
Germany,2014,Algeria,2,1,9,F,F,F,10,3,T,1,1,1,F,T,S,1,,,,3
Germany,2014,Algeria,2,1,127,F,F,F,10,3,T,0,3,0,F,T,S,1,,,,3
Germany,2014,Ghana,2,2,93,F,F,T,10,3,T,0,0,1,F,T,G,0,,,,1
Spain,2010,Germany,1,0,106,F,F,F,10,3,T,1,1,1,F,T,SF,1,,,,3
Spain,2010,Honduras,2,0,14,T,F,F,10,3,T,1,0,1,F,T,G,2,,,,2
Spain,2010,Netherlands,1,0,43,F,F,F,10,3,T,0,5,1,F,T,F,1,,,,6
Spain,2010,Netherlands,1,0,67,F,F,F,10,3,T,0,2,0,F,T,F,1,,,,2
Spain,2010,Netherlands,1,0,94,F,F,F,10,3,T,2,2,1,F,T,F,1,,,,5
France,2010,South Africa,1,2,57,F,F,F,10,4,F,2,2,0,F,F,G,-1,,,,4
France,2010,Uruguay,0,0,3,F,F,F,10,4,F,2,0,1,F,F,G,0,,,,3
France,2014,Ecuador,0,0,52,F,F,F,10,4,F,2, ,0,F,F,G,0,,,,2
France,2014,Germany,0,1,65,F,F,F,10,4,F,2,2,0,F,F,QF,-1,,,,4
France,2018,Argentina,4,3,52,F,F,F,10,4,F,3,1,0,F,T,S,1,,,,4
France,2018,Peru,1,0,76,F,F,F,10,4,F,2,3,0,F,T,G,1,,,,5
France,2018,Uruguay,2,0,40,F,F,F,10,4,F,0,0,1,F,T,QF,2,,,,1
Germany,2010,England,4,1,23,T,F,F,10,4,T,0,3,0,F,F,S,3,,,,3
Germany,2010,England,4,1,68,T,F,F,10,4,T,0,1,0,F,F,S,3,,,,1
Germany,2010,Ghana,1,0,14,F,F,F,10,4,T,2,2,0,F,F,G,1,,,,4
Germany,2010,Ghana,1,0,69,F,F,F,10,4,T,0,1,1,F,F,G,1,,,,2
Germany,2010,Uruguay,3,2,24,F,F,F,10,4,T,1,1,1,F,F,TPP,1,,,,3
Germany,2014,Brazil,7,1,1,F,F,F,10,4,T,0,1,1,F,T,SF,6,,,,2
Germany,2014,Brazil,7,1,40,F,F,F,10,4,T,1,2,1,F,T,SF,6,,,,4
Germany,2014,Brazil,7,1,49,F,F,F,10,4,T,1,4,0,F,T,SF,6,,,,5
Germany,2014,France,1,0,89,F,F,F,10,4,T,0,1,0,F,T,QF,1,,,,1
Germany,2014,Ghana,2,2,99,F,F,F,10,4,T,3,0,0,F,T,G,0,,,,3
Germany,2014,Portgual,4,0,34,T,F,F,10,4,T,2,2,0,F,T,G,4,,,,4
Spain,2010,Honduras,2,0,69,F,F,F,10,4,T,2,3,0,F,T,G,2,,,,5
Spain,2010,Paraguary,1,0,45,F,F,F,10,4,T,0,2,1,F,T,QF,1,,,,3
Spain,2010,Paraguary,1,0,65,F,F,F,10,4,T,0,0,1,F,T,QF,1,,,,1
Spain,2018,Portugal,3,3,42,F,F,F,10,4,T,0,1,1,F,F,G,0,,,,2
France,2014,Ecuador,0,0,98,F,F,F,10,5,F,0,3,0,F,F,G,0,,,,3
France,2014,Honduras,3,0,27,F,F,F,10,5,F,0,3,0,F,F,G,3,,,,3
France,2018,Argentina,4,3,12,F,F,F,10,5,F,1,0,1,F,T,S,1,,,,2
France,2018,Argentina,4,3,18,F,F,F,10,5,F,3,2,0,F,T,S,1,,,,5
France,2018,Argentina,4,3,23,F,F,F,10,5,F,1,2,0,F,T,S,1,,,,3
France,2018,Australia,2,1,13,F,F,F,10,5,F,2,2,0,F,T,G,1,,,,4
France,2018,Belgium,1,0,50,F,F,F,10,5,F,2,2,0,F,T,SF,1,,,,4
Germany,2010,Argentina,4,0,37,T,F,F,10,5,T,1,1,0,F,F,QF,4,,,,2
Germany,2010,Argentina,4,0,49,F,F,F,10,5,T,1,2,1,F,F,QF,4,,,,4
Germany,2010,England,4,1,39,T,T,F,10,5,T,4,1,0,F,F,S,3,,,,5
Germany,2010,Spain,0,1,6,F,F,F,10,5,T,0,1,1,F,F,SF,-1,,,,2
Germany,2010,Spain,0,1,14,F,F,F,10,5,T,2,1,0,F,F,SF,-1,,,,3
Germany,2010,Uruguay,3,2,61,F,F,F,10,5,T,1,3,0,F,F,TPP,1,,,,4
Germany,2014,Brazil,7,1,55,F,F,F,10,5,T,1,2,0,F,T,SF,6,,,,3
Germany,2014,Brazil,7,1,75,F,F,F,10,5,T,2,2,0,F,T,SF,6,,,,4
Germany,2014,Portgual,4,0,27,F,F,F,10,5,T,1,3,0,F,T,G,4,,,,4
Germany,2018,Korea,0,2,34,F,F,F,10,5,T,1,1,0,F,F,G,-2,,,,2
Germany,2018,Korea,0,2,59,T,F,F,10,5,T,0,2,0,F,F,G,-2,,,,2
Germany,2018,Sweden,2,1,88,F,F,T,10,5,T,0,1,1,F,F,G,1,,,,2
Spain,2010,Chile,2,1,26,F,F,F,10,5,T,3,1,0,F,T,G,1,,,,4
Spain,2010,Netherlands,1,0,46,F,F,F,10,5,T,3,2,0,F,T,F,1,,,,5
Spain,2010,Portugal,1,0,63,F,F,F,10,5,T,2,2,0,F,T,S,1,,,,4
Spain,2010,Switzerland,0,1,66,F,F,F,10,5,T,1,3,0,F,T,G,-1,,,,4
Spain,2010,Switzerland,0,1,90,T,F,F,10,5,T,0,2,0,F,T,G,-1,,,,2
Spain,2014,Australia,3,0,25,F,F,F,10,5,T,2,1,0,F,F,G,3,,,,3
Spain,2018,Russia,1,1,16,F,F,F,10,5,T,2,0,1,F,F,S,0,,,,3
France,2010,South Africa,1,2,43,F,F,F,10,6,F,1,1,0,F,F,G,-1,,,,2
France,2010,South Africa,1,2,55,F,F,F,10,6,F,4,0,1,F,F,G,-1,,,,5
France,2010,South Africa,1,2,56,F,F,F,10,6,F,1,0,1,F,F,G,-1,,,,2
France,2010,Uruguay,0,0,35,F,F,F,10,6,F,1,0,0,F,F,G,0,,,,1
France,2014,Ecuador,0,0,44,T,F,F,10,6,F,2,3,0,F,F,G,0,,,,5
France,2018,Croatia,4,2,30,F,F,F,10,6,F,1,3,0,F,T,F,2,,,,4
France,2018,Denmark,0,0,86,F,F,F,10,6,F,4,2,0,F,T,G,0,,,,6
Germany,2010,Serbia,0,1,25,F,F,F,10,6,T,3,2,0,F,F,G,-1,,,,5
Germany,2010,Uruguay,3,2,11,F,F,F,10,6,T,1,1,1,F,F,TPP,1,,,,3
Germany,2014,Algeria,2,1,83,F,F,F,10,6,T,1,1,0,F,T,S,1,,,,2
Germany,2014,Argentina,1,0,94,F,F,F,10,6,T,0,2,0,F,T,F,1,,,,2
Germany,2014,Ghana,2,2,60,F,F,F,10,6,T,0,1,0,F,T,G,0,,,,1
Germany,2014,Ghana,2,2,63,F,F,F,10,6,T,1,1,1,F,T,G,0,,,,3
Germany,2014,Portgual,4,0,36,F,F,F,10,6,T,3,1,0,F,T,G,4,,,,4
Germany,2014,Portgual,4,0,38,T,T,F,10,6,T,2,0,1,F,T,G,4,,,,3
Germany,2014,Portgual,4,0,66,F,F,T,10,6,T,2,2,0,F,T,G,4,,,,4
Germany,2018,Korea,0,2,66,F,F,T,10,6,T,1,1,0,F,F,G,-2,,,,2
Germany,2018,Korea,0,2,90,F,F,F,10,6,T,1,0,1,F,F,G,-2,,,,2
Germany,2018,Mexico,0,1,55,T,F,T,10,6,T,1,3,0,F,F,G,-1,,,,4
Spain,2010,Netherlands,1,0,107,F,F,F,10,6,T,1,0,0,F,T,F,1,,,,1
Spain,2010,Paraguary,1,0,19,F,F,F,10,6,T,3,2,0,F,T,QF,1,,,,5
Spain,2010,Paraguary,1,0,32,T,F,F,10,6,T,0,1,1,F,T,QF,1,,,,2
Spain,2010,Paraguary,1,0,59,F,F,F,10,6,T,3,1,0,F,T,QF,1,,,,4
Spain,2010,Portugal,1,0,11,F,F,F,10,6,T,2,3,0,F,T,S,1,,,,5
Spain,2010,Switzerland,0,1,72,F,F,F,10,6,T,0,3,0,F,T,G,-1,,,,3
Spain,2014,Chile,0,2,16,F,F,F,10,6,T,3,1,0,F,F,G,-2,,,,4
Spain,2014,Chile,0,2,59,F,F,F,10,6,T,5,1,0,F,F,G,-2,,,,6
Spain,2014,Chile,0,2,87,F,F,T,10,6,T,0,1,1,F,F,G,-2,,,,2
Spain,2018,Russia,1,1,62,F,F,F,10,6,T,1,1,0,F,F,S,0,,,,2
France,2010,Mexico,0,2,66,F,F,F,10,7,F,4,0,1,F,F,G,-2,,,,5
France,2010,South Africa,1,2,40,F,F,F,10,7,F,2,2,0,F,F,G,-1,,,,4
France,2010,Uruguay,0,0,69,T,F,F,10,7,F,4,1,0,F,F,G,0,,,,5
France,2018,Belgium,1,0,30,F,F,F,10,7,F,2,2,0,F,T,SF,1,,,,4
Germany,2010,Serbia,0,1,65,F,F,F,10,7,T,1,2,0,F,F,G,-1,,,,3
Germany,2010,Serbia,0,1,76,F,F,F,10,7,T,1,2,0,F,F,G,-1,,,,3
Germany,2014,Algeria,2,1,40,F,F,F,10,7,T,0,1,0,F,T,S,1,,,,1
Germany,2014,Algeria,2,1,98,F,F,T,10,7,T,0,3,0,F,T,S,1,,,,3
Germany,2014,Argentina,1,0,64,F,F,F,10,7,T,2,2,0,F,T,F,1,,,,4
Germany,2014,Argentina,1,0,88,F,F,T,10,7,T,1,2,0,F,T,F,1,,,,3
Germany,2014,Argentina,1,0,110,F,F,T,10,7,T,0,1,1,F,T,F,1,,,,2
Germany,2014,US,1,0,110,F,F,T,10,7,T,2,0,1,F,T,G,1,,,,3
Germany,2018,Mexico,0,1,51,F,F,F,10,7,T,0,3,1,F,F,G,-1,,,,4
Germany,2018,Mexico,0,1,72,F,F,T,10,7,T,0,1,0,F,F,G,-1,,,,1
Germany,2018,Mexico,0,1,82,F,F,T,10,7,T,2,0,1,F,F,G,-1,,,,3
Spain,2010,Germany,1,0,35,F,F,F,10,7,T,5,0,0,F,T,SF,1,,,,5
Spain,2010,Netherlands,1,0,97,T,F,F,10,7,T,2,2,0,F,T,F,1,,,,4
Spain,2010,Paraguary,1,0,26,F,F,F,10,7,T,2,3,0,F,T,QF,1,,,,5
Spain,2010,Paraguary,1,0,71,F,F,F,10,7,T,1,2,1,F,T,QF,1,,,,4
Spain,2010,Paraguary,1,0,95,F,F,F,10,7,T,2,1,0,F,T,QF,1,,,,3
Spain,2010,Portugal,1,0,99,F,F,F,10,7,T,5,1,0,F,T,S,1,,,,6
Spain,2010,Switzerland,0,1,40,F,F,F,10,7,T,1,2,0,F,T,G,-1,,,,3
Spain,2014,Australia,3,0,51,F,F,F,10,7,T,0,1,0,F,F,G,3,,,,1
Spain,2014,Australia,3,0,82,F,F,F,10,7,T,6,2,0,F,F,G,3,,,,8
Spain,2014,Chile,0,2,38,F,F,T,10,7,T,3,2,0,F,F,G,-2,,,,5
Spain,2014,Chile,0,2,47,F,F,F,10,7,T,1,2,0,F,F,G,-2,,,,3
Spain,2018,Russia,1,1,78,F,F,T,10,7,T,2,1,0,F,F,S,0,,,,3
Spain,2018,Russia,1,1,197,T,F,F,10,7,T,2,2,1,F,F,S,0,,,,5
France,2014,Ecuador,0,0,54,F,F,T,10,8,F,2,2,0,F,F,G,0,,,,4
France,2014,Germany,0,1,58,F,F,F,10,8,F,1,3,0,F,F,QF,-1,,,,4
France,2014,Honduras,3,0,86,F,F,T,10,8,F,2,1,0,F,F,G,3,,,,3
France,2018,Argentina,4,3,44,F,F,F,10,8,F,3,1,0,F,T,S,1,,,,4
France,2018,Australia,2,1,3,T,F,F,10,8,F,2,2,0,F,T,G,1,,,,4
France,2018,Croatia,4,2,2,F,F,F,10,8,F,1,4,0,F,T,F,2,,,,5
France,2018,Uruguay,2,0,39,F,F,F,10,8,F,2,1,1,F,T,QF,2,,,,4
Germany,2010,Australia,4,0,33,T,F,F,10,8,T,0,3,0,F,F,G,4,,,,3
Germany,2010,Serbia,0,1,67,F,F,F,10,8,T,2, ,0,F,F,G,-1,,,,2
Germany,2014,Algeria,2,1,55,T,F,F,10,8,T,3,2,0,F,T,S,1,,,,5
Germany,2014,Argentina,1,0,34,F,F,F,10,8,T,2,1,0,F,T,F,1,,,,3
Germany,2014,Argentina,1,0,117,F,F,T,10,8,T,0,3,0,F,T,F,1,,,,3
Germany,2014,France,1,0,47,F,F,F,10,8,T,3, ,0,F,T,QF,1,,,,3
Germany,2014,US,1,0,8,F,F,F,10,8,T,1,3,0,F,T,G,1,,,,4
Germany,2014,US,1,0,58,F,F,T,10,8,T,5,1,0,F,T,G,1,,,,6
Spain,2010,Chile,2,1,39,F,F,F,10,8,T,2,3,0,F,T,G,1,,,,5
Spain,2010,Chile,2,1,83,F,F,F,10,8,T,1,1,0,F,T,G,1,,,,2
Spain,2010,Germany,1,0,15,F,F,T,10,8,T,5,0,0,F,T,SF,1,,,,5
Spain,2010,Germany,1,0,48,F,F,F,10,8,T,2,1,0,F,T,SF,1,,,,3
Spain,2010,Paraguary,1,0,16,F,F,F,10,8,T,2,3,0,F,T,QF,1,,,,5
Spain,2010,Portugal,1,0,12,F,F,F,10,8,T,2,2,0,F,T,S,1,,,,4
Spain,2018,Portugal,3,3,21,F,F,T,10,8,T,3,2,0,F,F,G,0,,,,5
Spain,2018,Portugal,3,3,30,F,F,F,10,8,T,3,2,0,F,F,G,0,,,,5
Spain,2018,Russia,1,1,77,T,F,F,10,8,T,1,1,0,F,F,S,0,,,,2
France,2014,Honduras,3,0,38,F,F,F,10,9,F,3,0,0,F,F,G,3,,,,3
France,2014,Honduras,3,0,78,F,F,T,10,9,F,3,2,0,F,F,G,3,,,,5
France,2018,Australia,2,1,6,F,F,F,10,9,F,2,2,0,F,T,G,1,,,,4
France,2018,Belgium,1,0,19,F,F,T,10,9,F,3,2,0,F,T,SF,1,,,,5
France,2018,Denmark,0,0,29,F,F,F,10,9,F,3,2,0,F,T,G,0,,,,5
France,2018,Denmark,0,0,56,F,F,F,10,9,F,2,2,0,F,T,G,0,,,,4
France,2018,Uruguay,2,0,33,F,F,F,10,9,F,2,1,0,F,T,QF,2,,,,3
Germany,2010,Ghana,1,0,93,F,F,T,10,9,T,3,1,0,F,F,G,1,,,,4
Germany,2010,Serbia,0,1,80,F,F,F,10,9,T,1,2,0,F,F,G,-1,,,,3
Germany,2014,Algeria,2,1,65,F,F,T,10,9,T,1,2,0,F,T,S,1,,,,3
Germany,2014,Algeria,2,1,108,T,F,F,10,9,T,1,2,0,F,T,S,1,,,,3
Germany,2014,Ghana,2,2,46,F,F,F,10,9,T,0,1,0,F,T,G,0,,,,1
Germany,2018,Korea,0,2,10,F,F,T,10,9,T,3,0,0,F,F,G,-2,,,,3
Germany,2018,Sweden,2,1,45,F,F,T,10,9,T,0,2,0,F,F,G,1,,,,2
Spain,2010,Chile,2,1,86,F,F,F,10,9,T,3,0,1,F,T,G,1,,,,4
Spain,2010,Chile,2,1,89,F,F,T,10,9,T,3,2,0,F,T,G,1,,,,5
Spain,2010,Honduras,2,0,6,F,F,F,10,9,T,2,1,0,F,T,G,2,,,,3
Spain,2010,Honduras,2,0,30,F,F,F,10,9,T,1,3,0,F,T,G,2,,,,4
Spain,2010,Netherlands,1,0,86,F,F,T,10,9,T,2,1,0,F,T,F,1,,,,3
Spain,2014,Chile,0,2,68,F,F,T,10,9,T,1,1,0,F,F,G,-2,,,,2
Spain,2014,Chile,0,2,81,F,F,T,10,9,T,1,2,0,F,F,G,-2,,,,3
Spain,2018,Iran,1,0,41,NA,F,T,10,9,T,3, ,0,F,F,G,1,,,,3
Spain,2018,Iran,1,0,50,T,F,F,10,9,T,1,2,0,F,F,G,1,,,,3
Spain,2018,Portugal,3,3,9,T,F,F,10,9,T,3,2,0,F,F,G,0,,,,5
Spain,2018,Russia,1,1,12,F,F,T,10,9,T,3,1,0,F,F,S,0,,,,4
Spain,2018,Russia,1,1,74,F,F,F,10,9,T,4,2,0,F,F,S,0,,,,6
France,2014,Honduras,3,0,20,T,F,F,10,10,F,3,1,0,F,F,G,3,,,,4
France,2018,Denmark,0,0,106,F,F,F,10,10,F,2,2,0,F,T,G,0,,,,4
Germany,2018,Korea,0,2,63,F,F,F,10,10,T,0,1,0,F,F,G,-2,,,,1
Spain,2018,Iran,1,0,53,NA,F,T,10,10,T,2,1,0,F,F,G,1,,,,3
Spain,2018,Russia,1,1,166,F,F,T,10,10,T,1,1,0,F,F,S,0,,,,2
France,2014,Switerland,5,2,52,T,F,F,11,2,F,0,1,0,F,F,G,3,,,,1
Germany,2010,Spain,0,1,1,F,F,F,11,3,T,0,2,1,F,F,SF,-1,,,,3
Germany,2014,Algeria,2,1,100,F,F,F,11,3,T,1,2,1,F,T,S,1,,,,4
Germany,2014,Brazil,7,1,58,F,F,F,11,3,T,0,0,1,F,T,SF,6,,,,1
Germany,2014,Portgual,4,0,21,F,F,F,11,3,T,1,2,0,F,T,G,4,,,,3
France,2014,Ecuador,0,0,99,F,F,F,11,4,F,2,2,0,F,F,G,0,,,,4
France,2018,Argentina,4,3,66,F,F,F,11,4,F,0,2,1,F,T,S,1,,,,3
France,2018,Belgium,1,0,52,F,F,F,11,4,F,1,2,1,F,T,SF,1,,,,4
Germany,2010,Spain,0,1,7,F,F,F,11,4,T,1,3,1,F,F,SF,-1,,,,5
Germany,2014,Brazil,7,1,10,F,F,F,11,4,T,2,1,0,F,T,SF,6,,,,3
Spain,2010,Honduras,2,0,75,F,F,F,11,4,T,2,2,0,F,T,G,2,,,,4
Spain,2010,Netherlands,1,0,11,F,F,F,11,4,T,0,2,1,F,T,F,1,,,,3
Spain,2010,Paraguary,1,0,5,F,F,F,11,4,T,2,4,0,F,T,QF,1,,,,6
Spain,2010,Portugal,1,0,44,F,F,F,11,4,T,0,2,1,F,T,S,1,,,,3
Spain,2010,Switzerland,0,1,48,F,F,F,11,4,T,0,2,0,F,T,G,-1,,,,2
Spain,2014,Australia,3,0,19,F,F,F,11,4,T,0,4,0,F,F,G,3,,,,4
Spain,2014,Netherlands,1,5,18,F,F,F,11,4,T,4,2,0,F,F,G,-4,,,,6
Spain,2014,Netherlands,1,5,51,F,F,F,11,4,T,1,1,0,F,F,G,-4,,,,2
France,2010,Mexico,0,2,4,T,F,F,11,5,F,1,2,1,F,F,G,-2,,,,4
France,2010,Mexico,0,2,79,F,F,F,11,5,F,0,2,1,F,F,G,-2,,,,3
France,2010,South Africa,1,2,61,F,F,F,11,5,F,0,1,0,F,F,G,-1,,,,1
France,2014,Germany,0,1,64,F,F,F,11,5,F,0,1,1,F,F,QF,-1,,,,2
France,2014,Nigeria,2,0,8,F,F,F,11,5,F,0,2,0,F,F,S,2,,,,2
France,2014,Nigeria,2,0,31,F,F,F,11,5,F,2,2,0,F,F,S,2,,,,4
France,2014,Switerland,5,2,23,T,F,F,11,5,F,2,1,0,F,F,G,3,,,,3
